,move,best_move,fen_position,eval_drop,color,game_uuid,result,time_control
2980,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,54ddd9e9-dc9f-11ee-86e9-6cfe544c0428,win,180
2981,d2b4,f3e5,rnb1k2r/pp3ppp/5n2/q2pp3/1b6/3P1NP1/PP1BPPBP/RN1QK2R w KQkq - 5 8,1.71,w,54ddd9e9-dc9f-11ee-86e9-6cfe544c0428,win,180
2982,b1d2,d1d2,rnb1k2r/pp3ppp/5n2/3pp3/1q6/3P1NP1/PP2PPBP/RN1QK2R w KQkq - 0 9,0.37,w,54ddd9e9-dc9f-11ee-86e9-6cfe544c0428,win,180
2983,c4d5,d2d4,rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.37,w,0e69df81-dca8-11ee-86e9-6cfe544c0428,timevsinsufficient,180
2984,d2b3,e2e4,r1bqk2r/1p1n1pp1/p2bpn2/3p3p/8/P2P1NP1/1P1NPPBP/R1BQ1RK1 w kq - 1 10,0.6099999999999999,w,0e69df81-dca8-11ee-86e9-6cfe544c0428,timevsinsufficient,180
2985,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,c284704e-dcb3-11ee-86e9-6cfe544c0428,win,180
2986,d1b3,g1f3,rn1qkb1r/ppp2ppp/4b3/3np3/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 6,0.42,w,c284704e-dcb3-11ee-86e9-6cfe544c0428,win,180
2987,a4c6,a4a6,r2qkb1r/p1p2ppp/n1p1b3/4p3/Q7/P1N3P1/1P1PPP1P/R1B1K1NR w KQkq - 0 10,0.41999999999999993,w,c284704e-dcb3-11ee-86e9-6cfe544c0428,win,180
2988,d2d3,d2d4,rnbqkbnr/1pp2pp1/p2pp2p/8/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,0.56,w,d3eba3e5-dcb9-11ee-86e9-6cfe544c0428,resigned,180
2989,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.44999999999999996,w,a4461c7d-dcba-11ee-86e9-6cfe544c0428,resigned,180
2990,c2c4,c2c3,rnbqkbnr/ppp1pppp/8/8/3p4/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.85,w,a4461c7d-dcba-11ee-86e9-6cfe544c0428,resigned,180
2991,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,591aaead-dcbb-11ee-86e9-6cfe544c0428,win,180
2992,d2d3,c3d5,rnb1kbnr/ppp2ppp/3p2q1/4p3/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 5,0.87,w,591aaead-dcbb-11ee-86e9-6cfe544c0428,win,180
2993,g1f3,c3d5,rnb1kbnr/ppp2pp1/3p2q1/4p2p/2P5/2NP2P1/PP2PPBP/R1BQK1NR w KQkq - 0 6,0.6400000000000001,w,591aaead-dcbb-11ee-86e9-6cfe544c0428,win,180
2994,e1g1,f3h4,rnbbk1nr/ppp2pp1/3p2q1/3Np2p/2P5/3P1NP1/PP2PPBP/R1BQK2R w KQkq - 4 8,0.91,w,591aaead-dcbb-11ee-86e9-6cfe544c0428,win,180
2995,g3h4,d5c7,rnb1k1nr/pp3pp1/2pp2q1/3Np2p/2P4b/3P2P1/PP2PPBP/R1BQ1RK1 w kq - 0 10,5.92,w,591aaead-dcbb-11ee-86e9-6cfe544c0428,win,180
2996,c2c4,g1f3,rnbqkb1r/ppppp1pp/5n2/5p2/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 2 3,0.32000000000000006,w,192a42df-dcc2-11ee-86e9-6cfe544c0428,checkmated,180
2997,d2d3,d2d4,rnbq1rk1/pp1pb1pp/4pn2/2p2p2/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 0 7,0.5099999999999999,w,192a42df-dcc2-11ee-86e9-6cfe544c0428,checkmated,180
2998,c1g5,d3d4,r1bq1rk1/pp1pb1pp/2n1pn2/2p2p2/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 8,0.51,w,192a42df-dcc2-11ee-86e9-6cfe544c0428,checkmated,180
2999,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.42000000000000004,w,d29afcc5-dcc3-11ee-86e9-6cfe544c0428,win,180
3000,c3b5,c1e3,2kr3r/pppq1ppp/2np1n2/2b1pbN1/2P5/1QNP2P1/PP2PPBP/R1B2RK1 w - - 5 10,1.92,w,d29afcc5-dcc3-11ee-86e9-6cfe544c0428,win,180
3001,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.38,w,2f604eb6-dcc6-11ee-86e9-6cfe544c0428,timeout,180
3002,g1e2,e3d4,rnbqkbnr/pp4pp/8/2p1pp2/2Pp4/3PP1P1/PP3PBP/RNBQK1NR w KQkq - 0 6,1.3099999999999998,w,2f604eb6-dcc6-11ee-86e9-6cfe544c0428,timeout,180
3003,e1g1,f2f4,rnbqkb1r/pp4pp/5n2/2p1pp2/2Pp4/3PP1P1/PP2NPBP/RNBQK2R w KQkq - 2 7,0.66,w,2f604eb6-dcc6-11ee-86e9-6cfe544c0428,timeout,180
3004,d1b3,c1g5,r1bqk2r/pp2b1pp/2n2n2/4pp2/2Pp4/3P2P1/PP2NPBP/RNBQR1K1 w kq - 0 10,0.8700000000000001,w,2f604eb6-dcc6-11ee-86e9-6cfe544c0428,timeout,180
3005,c1g5,d3d4,r1bqr1k1/ppp1ppbp/2np1np1/8/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 8,0.43,w,ed689cab-dcc8-11ee-86e9-6cfe544c0428,win,180
3006,d1d2,a1b1,r1bqr1k1/ppp2pb1/2np1npp/4p3/2P5/2NPBNP1/PP2PPBP/R2Q1RK1 w - - 0 10,0.44,w,ed689cab-dcc8-11ee-86e9-6cfe544c0428,win,180
3007,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.46,w,53d9ef42-dcca-11ee-86e9-6cfe544c0428,timeout,180
3008,b1c3,g1f3,r1bqkbnr/ppp1nppp/8/3Pp3/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 5,0.33999999999999986,w,53d9ef42-dcca-11ee-86e9-6cfe544c0428,timeout,180
3009,d1b3,h2h4,r1bqkb1r/ppp2ppp/5nn1/3Pp3/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 5 7,0.43000000000000016,w,53d9ef42-dcca-11ee-86e9-6cfe544c0428,timeout,180
3010,f3g5,e1g1,r1bqk2r/ppp2ppp/3b1nn1/3Pp3/8/1QN2NP1/PP1PPPBP/R1B1K2R w KQkq - 7 8,0.41999999999999993,w,53d9ef42-dcca-11ee-86e9-6cfe544c0428,timeout,180
3011,g5e4,d2d3,r1bq1rk1/ppp2ppp/3b1nn1/3Pp1N1/8/1QN3P1/PP1PPPBP/R1B1K2R w KQ - 9 9,0.32000000000000006,w,53d9ef42-dcca-11ee-86e9-6cfe544c0428,timeout,180
3012,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.35,w,fe995fbf-dccb-11ee-86e9-6cfe544c0428,win,180
3013,c4d5,g1f3,rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 4,0.35,w,fe995fbf-dccb-11ee-86e9-6cfe544c0428,win,180
3014,c1g5,b1c3,rnbqk2r/pp4pp/2pb1n2/3p1p2/8/3P1NP1/PP2PPBP/RNBQ1RK1 w kq - 4 8,0.6499999999999999,w,fe995fbf-dccb-11ee-86e9-6cfe544c0428,win,180
3015,f3d4,e2e4,rnbq1rk1/pp4pp/2pb1n2/3p1pB1/8/3P1NP1/PP2PPBP/RN1Q1RK1 w - - 6 9,0.71,w,fe995fbf-dccb-11ee-86e9-6cfe544c0428,win,180
3016,g5f6,g5c1,rnbq1rk1/pp4p1/2pb1n1p/3p1pB1/3N4/3P2P1/PP2PPBP/RN1Q1RK1 w - - 0 10,0.92,w,fe995fbf-dccb-11ee-86e9-6cfe544c0428,win,180
3017,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.48,w,79aa0391-dccf-11ee-86e9-6cfe544c0428,resigned,180
3018,d1b3,g1f3,rn1qkb1r/ppp2ppp/4b3/3np3/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 6,0.35000000000000003,w,79aa0391-dccf-11ee-86e9-6cfe544c0428,resigned,180
3019,b3b7,b3c3,rn1qkb1r/ppp2ppp/4b3/4p3/8/1Qn3P1/PP1PPPBP/R1B1K1NR w KQkq - 0 7,1.69,w,79aa0391-dccf-11ee-86e9-6cfe544c0428,resigned,180
3020,c8c7,d2c3,rnQ2b1r/p1p1kppp/8/3qp3/8/2n3P1/PP1PPP1P/R1B1K1NR w KQ - 2 10,2.25,w,79aa0391-dccf-11ee-86e9-6cfe544c0428,resigned,180
3021,e1g1,d2d4,r1bqkb1r/pp2nppp/2n5/2pp4/8/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 7,1.1,w,0cfbb0e4-dcd5-11ee-86e9-6cfe544c0428,timeout,180
3022,d2d3,d2d4,r1bqkb1r/pp2np1p/2n3p1/2pp4/8/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 0 8,1.05,w,0cfbb0e4-dcd5-11ee-86e9-6cfe544c0428,timeout,180
3023,d1b3,e2e4,r1bqk2r/pp2npbp/2n3p1/2pp4/8/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 1 9,0.7,w,0cfbb0e4-dcd5-11ee-86e9-6cfe544c0428,timeout,180
3024,c1g5,e2e4,r1bq1rk1/pp2npbp/2n3p1/2pp4/8/1QNP1NP1/PP2PPBP/R1B2RK1 w - - 3 10,0.44000000000000006,w,0cfbb0e4-dcd5-11ee-86e9-6cfe544c0428,timeout,180
3025,b3c3,d2d4,rn2kb1r/p1q1pppp/1pP2n2/8/8/1Q4P1/PP1PPPBP/1RB1K1NR w Kkq - 1 8,0.7000000000000002,w,ceb558f5-dcd5-11ee-86e9-6cfe544c0428,timeout,180
3026,g1f3,b2b4,rn2kb1r/p1q2ppp/1pP1pn2/8/8/2Q3P1/PP1PPPBP/1RB1K1NR w Kkq - 0 9,1.1899999999999995,w,ceb558f5-dcd5-11ee-86e9-6cfe544c0428,timeout,180
3027,d2d3,b2b4,rn2k2r/p1q2ppp/1pP1pn2/2b5/8/2Q2NP1/PP1PPPBP/1RB1K2R w Kkq - 2 10,1.5500000000000003,w,ceb558f5-dcd5-11ee-86e9-6cfe544c0428,timeout,180
3028,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.43,w,edf4b623-dcdb-11ee-86e9-6cfe544c0428,win,180
3029,d1b3,g1f3,rn1qkb1r/ppp2ppp/4b3/3np3/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 6,0.44,w,edf4b623-dcdb-11ee-86e9-6cfe544c0428,win,180
3030,a8a7,a8e4,Qn1qk2r/p1p2ppp/3bb3/4p3/8/2N3P1/PP1PPPBP/n1BK2NR w k - 1 10,0.8199999999999998,w,edf4b623-dcdb-11ee-86e9-6cfe544c0428,win,180
3031,b7c6,b1c3,r2qkb1r/pQ1npppp/2p1bn2/3p4/2P5/6P1/PP1PPPBP/RNB1K1NR w KQkq - 1 6,0.7799999999999999,w,5afe8aaf-dce0-11ee-86e9-6cfe544c0428,win,180
3032,c4d5,b1c3,r2qkb1r/p2npp1p/2Q1bnp1/3p4/2P5/6P1/PP1PPPBP/RNB1K1NR w KQkq - 0 7,1.79,w,5afe8aaf-dce0-11ee-86e9-6cfe544c0428,win,180
3033,g2d5,b1c3,r2qkb1r/p2npp1p/2Q1b1p1/3n4/8/6P1/PP1PPPBP/RNB1K1NR w KQkq - 0 8,3.63,w,5afe8aaf-dce0-11ee-86e9-6cfe544c0428,win,180
3034,d2d3,e2e3,r2qkbnr/pb1p1ppp/1pn1p3/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 0 7,0.37,w,237b280c-dce1-11ee-86e9-6cfe544c0428,win,180
3035,c3b5,e2e4,r2qkb1r/pb1p1ppp/1pn1pn2/2p5/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 1 8,0.5,w,237b280c-dce1-11ee-86e9-6cfe544c0428,win,180
3036,f4c7,b5d6,r2q1rk1/pb1pbppp/1pn1pn2/1Np5/2P2B2/3P1NP1/PP2PPBP/R2Q1RK1 w - - 5 10,0.33999999999999997,w,237b280c-dce1-11ee-86e9-6cfe544c0428,win,180
3037,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.38,w,533863c6-dce5-11ee-86e9-6cfe544c0428,win,180
3038,c3e4,g1e2,rnb1k1nr/pp3ppp/2pp1q2/2b1p3/2P5/2N1P1P1/PP1P1PBP/R1BQK1NR w KQkq - 0 6,0.6699999999999999,w,533863c6-dce5-11ee-86e9-6cfe544c0428,win,180
3039,d1b3,d2d4,rn2k1nr/pp2qppp/2p5/2p1pb2/2P5/4P1P1/PP1PNPBP/R1BQK2R w KQkq - 2 9,0.54,w,533863c6-dce5-11ee-86e9-6cfe544c0428,win,180
3040,e1g1,d2d3,rn2k2r/pp2qppp/2p2n2/2p1pb2/2P5/1Q2P1P1/PP1PNPBP/R1B1K2R w KQkq - 4 10,0.55,w,533863c6-dce5-11ee-86e9-6cfe544c0428,win,180
3041,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.37,w,4a95d2a1-dce8-11ee-86e9-6cfe544c0428,win,180
3042,f3d2,e2e3,r1bq1rk1/ppp2pp1/2np1n1p/2b1p3/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 8,0.36,w,4a95d2a1-dce8-11ee-86e9-6cfe544c0428,win,180
3043,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.42,w,bb12f0b9-dceb-11ee-86e9-6cfe544c0428,win,180
3044,c2c4,g1f3,rnbqkbnr/pp1p1ppp/2p5/4p3/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.33,w,bb12f0b9-dceb-11ee-86e9-6cfe544c0428,win,180
3045,f3d2,f3g5,rnbk1b1r/pp3ppp/5n2/8/4p3/5NP1/PP2PPBP/RNB1K2R w KQ - 0 9,1.2599999999999998,w,bb12f0b9-dceb-11ee-86e9-6cfe544c0428,win,180
3046,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,3ec438f8-dcf1-11ee-86e9-6cfe544c0428,timeout,180
3047,c2c4,d2d4,r1bqkbnr/ppp1pppp/2n5/3p4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 2 3,0.48,w,3ec438f8-dcf1-11ee-86e9-6cfe544c0428,timeout,180
3048,b1c3,d2d4,r1bqkbnr/ppp2ppp/2n5/3p4/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.51,w,3ec438f8-dcf1-11ee-86e9-6cfe544c0428,timeout,180
3049,d1b3,d2d4,r1bqkb1r/ppp2ppp/2n2n2/3p4/8/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 2 6,0.6699999999999999,w,3ec438f8-dcf1-11ee-86e9-6cfe544c0428,timeout,180
3050,a4b5,g1f3,r1bqkb1r/ppp2ppp/2n2n2/3p4/Q7/2N3P1/PP1PPPBP/R1B1K1NR w KQkq - 6 8,0.93,w,3ec438f8-dcf1-11ee-86e9-6cfe544c0428,timeout,180
3051,g2g3,c1b2,rnbqkbnr/ppp1pppp/8/3p4/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,0.67,w,cf5594f3-dcf3-11ee-86e9-6cfe544c0428,win,180
3052,g1f3,c1a3,r1bqkb1r/ppp1pppp/2n2n2/8/2Pp4/1P4P1/P2PPPBP/RNBQK1NR w KQkq - 0 5,0.42000000000000004,w,cf5594f3-dcf3-11ee-86e9-6cfe544c0428,win,180
3053,e1g1,b3b4,r2qkb1r/ppp1pppp/2n2n2/5b2/2Pp4/1P3NP1/P2PPPBP/RNBQK2R w KQkq - 2 6,0.71,w,cf5594f3-dcf3-11ee-86e9-6cfe544c0428,win,180
3054,c1b2,b3b4,r2qkb1r/ppp1ppp1/2n2n1p/5b2/2Pp4/1P3NP1/P2PPPBP/RNBQ1RK1 w kq - 0 7,0.73,w,cf5594f3-dcf3-11ee-86e9-6cfe544c0428,win,180
3055,d2d3,e2e3,r2qkb1r/ppp2pp1/2n2n1p/4pb2/2Pp4/1P3NP1/PB1PPPBP/RN1Q1RK1 w kq - 0 8,0.58,w,cf5594f3-dcf3-11ee-86e9-6cfe544c0428,win,180
3056,f3e1,e2e3,r3kb1r/pppq1p2/2n2n1p/4pbp1/2Pp4/1P1P1NP1/PB1NPPBP/R2Q1RK1 w kq - 0 10,1.6,w,cf5594f3-dcf3-11ee-86e9-6cfe544c0428,win,180
3057,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.33999999999999997,w,29e99009-dd87-11ee-9509-6cfe544c0428,timeout,180
3058,d1a4,b1c3,q3kbnr/p1pnpppp/8/8/2p1b3/5NP1/PP1PPP1P/RNBQK2R w KQk - 2 7,0.7300000000000002,w,29e99009-dd87-11ee-9509-6cfe544c0428,timeout,180
3059,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.43,w,6f2463a9-dd97-11ee-9509-6cfe544c0428,win,180
3060,c2c4,g1f3,rnbqkbnr/pp2pppp/8/2pp4/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,0.35,w,6f2463a9-dd97-11ee-9509-6cfe544c0428,win,180
3061,b1d2,c1g5,r1bqk2r/pp3ppp/2nb1n2/4p3/2Pp4/3P1NP1/PP3PBP/RNBQ1RK1 w kq - 4 9,0.56,w,6f2463a9-dd97-11ee-9509-6cfe544c0428,win,180
3062,a2a3,c4c5,r1bqk2r/pp3ppp/3b1n2/4p3/1nPp4/3P1NP1/PP1N1PBP/R1BQ1RK1 w kq - 6 10,0.5,w,6f2463a9-dd97-11ee-9509-6cfe544c0428,win,180
3063,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,8e9925cd-dd99-11ee-9509-6cfe544c0428,timeout,180
3064,d2d3,d2d4,rnbqkbnr/pp3ppp/8/3pp3/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.32,w,8e9925cd-dd99-11ee-9509-6cfe544c0428,timeout,180
3065,d1a4,f3e5,r1bqk2r/pp3ppp/2n2n2/2bpp3/8/3P1NP1/PP2PPBP/RNBQ1RK1 w kq - 5 8,0.8300000000000001,w,8e9925cd-dd99-11ee-9509-6cfe544c0428,timeout,180
3066,b1c3,f3e5,r1bq1rk1/pp3ppp/2n2n2/2bpp3/Q7/3P1NP1/PP2PPBP/RNB2RK1 w - - 7 9,0.53,w,8e9925cd-dd99-11ee-9509-6cfe544c0428,timeout,180
3067,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.36,w,be15a031-dda3-11ee-9509-6cfe544c0428,timeout,180
3068,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,d4627ae4-dda5-11ee-9509-6cfe544c0428,win,180
3069,d1b3,c3e4,r2q1rk1/1pp2ppp/p1npbn2/2b1p1B1/2P5/2NP1NP1/PP2PPBP/R2Q1RK1 w - - 3 9,0.8400000000000001,w,d4627ae4-dda5-11ee-9509-6cfe544c0428,win,180
3070,d2d3,d2d4,r1bqk2r/pp2bppp/2nppn2/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 2 7,0.33,w,0375c2dd-dda7-11ee-9509-6cfe544c0428,win,180
3071,f3g5,d3d4,r1bq1rk1/pp2bppp/2nppn2/2p5/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 8,0.61,w,0375c2dd-dda7-11ee-9509-6cfe544c0428,win,180
3072,c3e4,d3e4,r1bq1rk1/pp2bpp1/2npp2p/2p5/2P1n3/2NP2P1/PP2PPBP/R1BQ1RK1 w - - 0 10,0.51,w,0375c2dd-dda7-11ee-9509-6cfe544c0428,win,180
3073,g1f3,d2d4,rnbqkb1r/pp2nppp/2p1p3/3p4/2P5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 0 5,0.36000000000000004,w,16e482c1-dda9-11ee-9509-6cfe544c0428,win,180
3074,d1a4,e1g1,rnbqkb1r/pp2nppp/2p1p3/8/2p5/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 0 6,0.56,w,16e482c1-dda9-11ee-9509-6cfe544c0428,win,180
3075,c3b5,a4c2,rnbqkb1r/p3nppp/2p1p3/1p6/Q1p5/2N2NP1/PP1PPPBP/R1B1K2R w KQkq - 0 7,2.46,w,16e482c1-dda9-11ee-9509-6cfe544c0428,win,180
3076,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,28c26e05-ddaf-11ee-9509-6cfe544c0428,timevsinsufficient,180
3077,g1f3,e2e3,r1bqkb1r/pppp1ppp/5n2/4p3/2Pn4/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 3 5,0.75,w,28c26e05-ddaf-11ee-9509-6cfe544c0428,timevsinsufficient,180
3078,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.4,w,3d4e858f-ddb1-11ee-9509-6cfe544c0428,checkmated,180
3079,d1b3,c3d5,r1bqk2r/pppp1ppp/2n2n2/4p3/1bP5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 3 5,0.67,w,3d4e858f-ddb1-11ee-9509-6cfe544c0428,checkmated,180
3080,g1f3,d2d3,r1bq1rk1/pppp1ppp/2n2n2/4p3/1bP5/1QN3P1/PP1PPPBP/R1B1K1NR w KQ - 5 6,0.34,w,3d4e858f-ddb1-11ee-9509-6cfe544c0428,checkmated,180
3081,f3e5,c3d5,r4rk1/pppq1ppp/2np1n2/4p3/1bP3b1/1QNP1NP1/PP2PPBP/R1B2RK1 w - - 1 9,1.3399999999999999,w,3d4e858f-ddb1-11ee-9509-6cfe544c0428,checkmated,180
3082,c1d2,b2b4,r1bqk2r/pppn1pb1/3p1npp/4p3/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 0 8,0.36000000000000004,w,644fb86b-ddb1-11ee-9509-6cfe544c0428,timeout,180
3083,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.41000000000000003,w,ccab9585-ddb5-11ee-9509-6cfe544c0428,win,180
3084,d1b3,h2h3,r2qk1nr/ppp1bppp/2np4/4p3/2P3b1/2N2NP1/PP1PPPBP/R1BQK2R w KQkq - 5 6,0.52,w,ccab9585-ddb5-11ee-9509-6cfe544c0428,win,180
3085,b3b5,e1g1,r2qk1nr/p1p1bppp/1pnp4/4p3/2P3b1/1QN2NP1/PP1PPPBP/R1B1K2R w KQkq - 0 7,0.49,w,ccab9585-ddb5-11ee-9509-6cfe544c0428,win,180
3086,f3g5,e1g1,r2qk2r/p1pbbppp/1pnp1n2/4p3/2P5/1QN2NP1/PP1PPPBP/R1B1K2R w KQkq - 4 9,0.39,w,ccab9585-ddb5-11ee-9509-6cfe544c0428,win,180
3087,f3d2,a2a3,1rbqk2r/pp2ppbp/2np1np1/2p3B1/2P5/2NP1NP1/PP2PPBP/R2Q1RK1 w k - 5 10,0.64,w,c17ef288-ddb7-11ee-9509-6cfe544c0428,resigned,180
3088,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.36,w,60dabc29-ddb9-11ee-9509-6cfe544c0428,win,180
3089,d2d3,d2d4,rnbqkbnr/pp3ppp/8/3pp3/8/6P1/PP1PPPBP/RNBQK1NR w KQkq - 0 5,0.35,w,60dabc29-ddb9-11ee-9509-6cfe544c0428,win,180
3090,c1g5,e1g1,r2qkb1r/1p1b1ppp/2n2n2/p2pp3/8/1Q1P1NP1/PP2PPBP/RNB1K2R w KQkq - 0 9,0.57,w,60dabc29-ddb9-11ee-9509-6cfe544c0428,win,180
3091,d2d3,d2d4,r1bqk2r/pp1p1pbp/2n1pnp1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 2 7,0.51,w,b2c1afbb-ddb9-11ee-9509-6cfe544c0428,timeout,180
3092,c1g5,c1e3,r1bq1rk1/pp1p1pbp/2n1pnp1/2p5/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 8,0.48,w,b2c1afbb-ddb9-11ee-9509-6cfe544c0428,timeout,180
3093,c3b5,a1b1,r1bq1rk1/pp3pb1/2nppnpp/2p5/2P2B2/2NP1NP1/PP2PPBP/R2Q1RK1 w - - 0 10,0.45999999999999996,w,b2c1afbb-ddb9-11ee-9509-6cfe544c0428,timeout,180
3094,c4d5,g1f3,rnbqkb1r/pp2pppp/2p2n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR w KQkq - 1 4,0.37,w,83eeee97-ddbf-11ee-9509-6cfe544c0428,timeout,180
3095,c3e4,g2b7,rnbqkb1r/pp3ppp/5n2/4p3/3p4/1QN3P1/PP1PPPBP/R1B1K1NR w KQkq - 0 7,0.79,w,83eeee97-ddbf-11ee-9509-6cfe544c0428,timeout,180
3096,e1d1,c1d2,r1bqk2r/pp3ppp/2n5/4p3/1b1pB3/1Q1P2P1/PP2PP1P/R1B1K1NR w KQkq - 1 10,1.19,w,83eeee97-ddbf-11ee-9509-6cfe544c0428,timeout,180
3097,b8c6,b8c6,rnbqk1nr/pp1pppbp/6p1/2p1P3/2B5/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 4,0.31000000000000005,b,52948bbf-ddc0-11ee-9509-6cfe544c0428,win,180
3098,d2d3,d2d4,r1bqk2r/pppnnpbp/3pp1p1/8/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 2 7,0.31,w,1c94a501-ddd5-11ee-9509-6cfe544c0428,win,180
3099,c1g5,d1c2,r1bq1rk1/pppnnpbp/3pp1p1/8/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 1 8,0.33,w,1c94a501-ddd5-11ee-9509-6cfe544c0428,win,180
