,move,best_move,fen_position,eval_drop,color,game_uuid,result,time_control
2785,d1d2,d1b3,4rrk1/bppq1ppp/p2p4/4n3/2P1NB2/3P2P1/PP2P1KP/R2Q1R2 w - - 2 16,1.62,w,1cbf6208-b713-11ee-9498-6cfe544c0428,resigned,180
2786,h2h3,e4c3,4rrk1/b1pq1ppp/pp1p4/4n3/2P1NB2/3P2P1/PP1QP1KP/R4R2 w - - 0 17,1.12,w,1cbf6208-b713-11ee-9498-6cfe544c0428,resigned,180
2787,e4f2,c4d5,4rrk1/b1pq1ppp/pp6/3pn3/2P1NB2/3P2PP/PP1QP1K1/R4R2 w - - 0 18,1.6,w,1cbf6208-b713-11ee-9498-6cfe544c0428,resigned,180
2788,f2g4,f4e5,4rrk1/b1pq1ppp/pp6/4n3/2p2B2/3P2PP/PP1QPNK1/R4R2 w - - 0 19,0.6800000000000002,w,1cbf6208-b713-11ee-9498-6cfe544c0428,resigned,180
2789,e2d3,d2d3,4rrk1/b1pq1ppp/pp6/8/5BP1/3p2P1/PP1QP1K1/R4R2 w - - 0 21,0.6699999999999999,w,1cbf6208-b713-11ee-9498-6cfe544c0428,resigned,180
2790,f1h1,f1e1,4rrk1/b1p2ppp/pp6/8/5Bq1/3P2P1/PP1Q2K1/R4R2 w - - 0 22,4.21,w,1cbf6208-b713-11ee-9498-6cfe544c0428,resigned,180
2791,d1b3,c3a4,r1bqk2r/ppppnppp/2n5/4p3/1bP5/2N3P1/PP1PPPBP/R1BQK1NR w KQkq - 3 5,0.5800000000000001,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2792,e5c6,c4c5,r1bq1rk1/1pppn1pp/2n5/p3Np2/1bP5/1QN3P1/PP1PPPBP/R1B1K2R w KQ - 0 8,0.73,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2793,d5b4,a2a3,r1bq1rk1/1p1p2pp/8/p1pN1p2/1bPn4/3Q2P1/PP1PPPBP/R1B1K2R w KQ - 0 11,1.56,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2794,b2b3,e2e3,r1bq1rk1/1p1p2pp/8/2p2p2/1pPn4/3Q2P1/PP1PPPBP/R1B1K2R w KQ - 0 12,0.5800000000000001,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2795,e2e3,f2f4,r1b2rk1/1p4pp/3p1q2/2p2p2/1pPn4/1P1Q2P1/PB1PPPBP/R3K2R w KQ - 2 14,0.44999999999999996,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2796,f3d1,d3d6,2b2rk1/1p4pp/3p4/2p2p2/1pP5/1P1QPBP1/q2P1P1P/5RK1 w - - 0 18,5.2700000000000005,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2797,d6c5,d1f3,2b2rk1/1p4pp/3Q4/2p2p2/1pP5/1P2P1P1/q2P1P1P/3B1RK1 w - - 1 20,1.8399999999999999,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2798,c5d5,d1f3,2b2rk1/1p4pp/8/2Q2p2/1pP5/1P2P1P1/3q1P1P/3B1RK1 w - - 0 21,2.5300000000000002,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2799,e7f7,e7f7,8/1p2Rr2/7p/6Pk/1pP5/1P4Pb/5P1P/6K1 w - - 0 31,0.33999999999999986,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2800,b7b4,b7f7,8/1R6/7p/8/1pP3k1/1P4Pb/5P1P/6K1 w - - 1 33,0.4500000000000002,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2801,c8e8,g1g2,2R5/8/8/7p/8/1k4P1/5P1P/6K1 w - - 0 40,1.0299999999999994,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2802,f3f4,e1e4,8/8/8/7p/8/3k1PP1/7P/4RK2 w - - 1 44,0.4900000000000002,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2803,f8f1,d1d2,5Q2/8/8/8/3k4/8/4R3/3K2q1 w - - 6 52,8.52,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2804,e1d2,e1c3,8/8/8/3k4/6q1/8/4R3/3KQ3 w - - 10 54,5.140000000000001,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2805,d1d2,d1c2,8/8/8/8/3k4/8/4R3/3K4 w - - 0 56,5.12,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2806,d2e2,e3e8,8/8/8/8/3k4/4R3/3K4/8 w - - 4 58,6.84,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2807,f3f4,f3e4,8/8/8/8/2k5/4RK2/8/8 w - - 8 60,1.38,w,9763c149-b714-11ee-9498-6cfe544c0428,timevsinsufficient,180
2808,g3h2,g3h2,r3r1k1/pp1b1p1p/n5p1/2pPb3/4R3/P1NB2qP/1PQ3P1/1R2B1K1 b - - 1 26,0.34999999999999964,b,669ceb77-b715-11ee-9498-6cfe544c0428,timeout,180
2809,e5d4,c5c4,r3r1k1/pp1b1p1p/n5p1/2pPb3/4R3/P1NB3P/1PQ3Pq/1R2BK2 b - - 3 27,0.7699999999999996,b,669ceb77-b715-11ee-9498-6cfe544c0428,timeout,180
2810,g2g3,d2d4,rnb1kbnr/ppp1pppp/8/q7/8/2N5/PP1PPPPP/R1BQKBNR w KQkq - 2 4,0.54,w,88ee5bd3-b716-11ee-9498-6cfe544c0428,resigned,180
2811,f1g2,b2b4,rn2kbnr/ppp1pppp/8/q7/6b1/2N3P1/PP1PPP1P/R1BQKBNR w KQkq - 1 5,0.3800000000000001,w,88ee5bd3-b716-11ee-9498-6cfe544c0428,resigned,180
2812,e1g1,f3g5,1r2kb1r/ppp1pppp/2n2n2/q7/6b1/1QN2NP1/PP1PPPBP/R1B1K2R w KQk - 7 8,1.0599999999999998,w,88ee5bd3-b716-11ee-9498-6cfe544c0428,resigned,180
2813,d2d3,e2e3,1r2kb1r/ppp2ppp/2n1pn2/q7/6b1/1QN2NP1/PP1PPPBP/R1B2RK1 w k - 0 9,0.86,w,88ee5bd3-b716-11ee-9498-6cfe544c0428,resigned,180
2814,c1d2,h2h3,1r3rk1/ppp2ppp/2n1pn2/q7/6b1/PQPP1NP1/4PPBP/R1B2RK1 w - - 1 12,0.78,w,88ee5bd3-b716-11ee-9498-6cfe544c0428,resigned,180
2815,c3c4,b3d5,1r3rk1/ppp2ppp/2n1pn2/3q4/6b1/PQPP1NP1/3BPPBP/R4RK1 w - - 3 13,0.7,w,88ee5bd3-b716-11ee-9498-6cfe544c0428,resigned,180
2816,b3c3,d2b4,1r3rk1/ppp2ppp/2nqpn2/8/2P3b1/PQ1P1NP1/3BPPBP/R4RK1 w - - 1 14,0.5900000000000001,w,88ee5bd3-b716-11ee-9498-6cfe544c0428,resigned,180
2817,f3g2,d2e3,1r3rk1/ppp2ppp/3qpn2/8/2Pn4/P1QP1BP1/3BPP1P/R4RK1 w - - 1 16,6.74,w,88ee5bd3-b716-11ee-9498-6cfe544c0428,resigned,180
2818,f1g2,g1f3,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,de271203-b716-11ee-9498-6cfe544c0428,resigned,180
2819,b1d2,g1f3,rnbqkb1r/ppp2ppp/5n2/4p3/2Pp4/3P2P1/PP2PPBP/RNBQK1NR w KQkq - 0 5,0.55,w,de271203-b716-11ee-9498-6cfe544c0428,resigned,180
2820,g1f3,b2b4,rnbqk2r/ppp2ppp/5n2/2b1p3/2Pp4/3P2P1/PP1NPPBP/R1BQK1NR w KQkq - 2 6,0.82,w,de271203-b716-11ee-9498-6cfe544c0428,resigned,180
2821,d1b3,f3e5,rn1qk2r/ppp2ppp/5n2/2b1p3/2Pp2b1/3P1NP1/PP1NPPBP/R1BQK2R w KQkq - 4 7,1.94,w,de271203-b716-11ee-9498-6cfe544c0428,resigned,180
2822,g2c6,g2a8,rnq1k2r/p1p2ppp/1p3n2/2b1N3/2Pp2b1/1Q1P2P1/PP1NPPBP/R1B1K2R w KQkq - 0 9,9.600000000000001,w,de271203-b716-11ee-9498-6cfe544c0428,resigned,180
2823,g7e5,a5e5,r1b2rk1/pp1pppbp/6p1/q3N1B1/8/2PQ4/P1P2PPP/1K1R1B1R b - - 0 13,0.3599999999999999,b,06da621e-b717-11ee-9498-6cfe544c0428,win,180
2824,a5a3,a5b4,r1b2rk1/pp1ppp1p/6p1/q5B1/5P2/2bQ4/P1P1B1PP/1K1R3R b - - 1 15,3.0,b,06da621e-b717-11ee-9498-6cfe544c0428,win,180
2825,b4d2,b4d2,2r2rk1/pp2pp1p/3p2pP/5bB1/1b3P2/8/P1PRB1P1/1K5R b - - 2 21,0.3700000000000001,b,06da621e-b717-11ee-9498-6cfe544c0428,win,180
2826,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.39,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2827,d1b3,h2h3,r2qk2r/ppp2ppp/2np1n2/4p3/2P3b1/2P2NP1/P2PPPBP/R1BQ1RK1 w kq - 2 8,0.4,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2828,f3e5,f3g5,r4rk1/pQpq1ppp/2np1n2/4p3/2P3b1/2P2NP1/P2PPPBP/R1B2RK1 w - - 1 10,4.67,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2829,b7b2,d2d4,r4rk1/pQpq1ppp/3p1n2/4n3/2P3b1/2P3P1/P2PPPBP/R1B2RK1 w - - 0 11,2.1199999999999997,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2830,d2d4,a2a4,5rk1/p1p2ppp/2qp1nb1/8/1Q6/2P3P1/P2P1P1P/R1B1R1K1 w - - 0 18,1.45,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2831,c7c8,c7b8,6k1/p1Q2pp1/5r2/7p/3Pq3/4B1P1/P4P1P/R5K1 w - - 0 28,1.0599999999999996,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2832,c1c7,h3h4,8/p4pk1/5rp1/7p/3Pq3/4B1PQ/P4P1P/2R3K1 w - - 2 31,1.4299999999999997,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2833,g1g2,c7c1,8/p1R2pk1/5rp1/7p/3P4/4B1PQ/P4P1P/1q4K1 w - - 4 32,0.6200000000000001,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2834,h4e4,e3h6,8/2R2pk1/5rp1/p6p/3P3Q/4B1P1/q4PKP/8 w - - 0 34,6.98,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2835,e4e5,d4d5,8/2R2pk1/5rp1/7p/p2PQ3/4B1P1/q4PKP/8 w - - 0 35,2.3499999999999996,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2836,g2g1,f2f3,8/2R2p2/5Qpk/3q3p/p2P4/6P1/5PKP/8 w - - 1 38,0.3799999999999999,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2837,h2h4,h2h4,8/2R2p2/5Qpk/3q3p/3P4/p5P1/5P1P/6K1 w - - 0 39,11.58,w,780bbd40-b717-11ee-9498-6cfe544c0428,win,180
2838,b7b5,b7b5,r1b2rk1/pp2ppbp/q2p1npB/2p5/4P3/2NP1N2/PPPQ1PPP/1K1R3R b - - 1 11,0.34,b,256b96bd-b718-11ee-9498-6cfe544c0428,win,180
2839,f1g2,c2c4,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,0.44,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2840,b1d2,g1f3,rnbqkbnr/pp3ppp/8/2p1p3/2Pp4/3P2P1/PP2PPBP/RNBQK1NR w KQkq - 0 5,0.5499999999999999,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2841,f1e1,e2e3,r2qkbnr/pp1b2pp/2n2p2/2p1p3/2Pp4/3P1NP1/PP1NPPBP/R1BQ1RK1 w kq - 2 8,0.63,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2842,d2e4,e2e3,r2qkbnr/pp1b3p/2n2p2/2p1p1p1/2Pp4/3P1NP1/PP1NPPBP/R1BQR1K1 w kq - 0 9,0.5900000000000001,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2843,d1b3,f3d2,r2qkbnr/pp5p/2n2p2/2p1pbp1/2PpN3/3P1NP1/PP2PPBP/R1BQR1K1 w kq - 2 10,0.95,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2844,b3d3,e2e3,r2qkbnr/p6p/1pn2p2/2p1p1p1/2PpP3/1Q3NP1/PP2PPBP/R1B1R1K1 w kq - 0 12,0.75,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2845,d3d2,d3b1,r2qkbnr/p6p/1p3p2/2p1p1p1/1nPpP3/3Q1NP1/PP2PPBP/R1B1R1K1 w kq - 2 13,0.44999999999999996,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2846,b4b5,b4c5,r3kb1r/p3q2p/1pn2p1n/2p1p1p1/1PPpP3/P4NP1/3QPPBP/R1B1R1K1 w kq - 1 16,1.01,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2847,h2h4,d2d3,r3kb1r/p3q2p/1p3p1n/nPp1p1p1/2PpP3/P4NP1/3QPPBP/R1B1R1K1 w kq - 1 17,0.83,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2848,d2b2,d2d3,r3kb1r/p3q2p/1p3p1n/1Pp1p1p1/2PpP2P/Pn3NP1/3QPPB1/R1B1R1K1 w kq - 1 18,0.33000000000000007,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2849,b2a1,h4g5,r3kb1r/p3q2p/1p3p1n/1Pp1p1p1/2PpP2P/P4NP1/1Q2PPB1/n1B1R1K1 w kq - 0 19,0.94,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2850,c1d2,g2h3,r3kb1r/p3qn1p/1p6/1Pp1p1p1/2PpP3/P4NP1/4PPB1/Q1B1R1K1 w kq - 0 21,0.36999999999999966,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2851,f3h2,a3a4,r3k2r/p3qn2/1p5b/1Pp1p1pp/2PpP3/P4NP1/3BPPB1/2Q1R1K1 w kq - 2 23,0.6400000000000001,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2852,g1f1,f2f4,r3k2r/p3qn2/1p5b/1Pp1p2p/2PpP1p1/P5P1/3BPPBN/2Q1R1K1 w kq - 0 24,0.79,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2853,g1f1,e2e3,2k3rr/4qn2/1p6/pPp1p2p/P1PpP1p1/6P1/3QPPBN/4R1K1 w - - 3 28,0.71,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2854,f1g1,d2d3,2k3rr/4qn2/1p6/pPp1p3/P1PpP1pp/6P1/3QPPBN/4RK2 w - - 0 29,0.75,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2855,g1f1,e1f1,2k3rr/8/1p2q3/pPp1p1n1/P1PpP1pp/3Q2P1/4PPBN/4R1K1 w - - 4 31,1.33,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2856,f2g3,d3g3,2k3rr/8/1p2q3/pPp1p1n1/P1PpP1p1/3Q2p1/4PPBN/4RK2 w - - 0 32,2.9399999999999995,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2857,g1g2,e1f1,2k2r2/8/1p2q3/pPp1p3/P1PpP1p1/3Q2Pr/4P2N/4R1K1 w - - 0 35,1.1600000000000001,w,2a5ce3bb-b719-11ee-9498-6cfe544c0428,checkmated,180
2858,d2b1,d2b1,r6r/p7/4N2k/2p2R2/2Pp3P/P5PK/3n4/1R6 b - - 0 38,0.3900000000000001,b,ff700242-b719-11ee-9498-6cfe544c0428,checkmated,180
2859,b2b3,d2d4,2kr1bnr/pppbpppp/2n1q3/8/8/2N2N2/PPPPBPPP/R1BQ1RK1 w - - 8 7,2.31,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2860,c1b2,d2d4,2kr1bnr/pppbppp1/2n1q3/7p/8/1PN2N2/P1PPBPPP/R1BQ1RK1 w - - 0 8,1.69,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2861,h2h3,d2d4,2kr1bnr/pppbppp1/2n1q3/8/7p/1PN2N2/PBPPBPPP/R2Q1RK1 w - - 0 9,0.99,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2862,d1e2,b3b4,2kr1bnr/pppbp1p1/2n3q1/5p2/7p/1PNB1N1P/PBPP1PP1/R2Q1RK1 w - - 0 11,0.76,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2863,e2h5,c3a4,2kr1bnN/pppbp3/5q2/5pp1/1n5p/1PNB3P/PBPPQPP1/R4RK1 w - - 0 15,2.0500000000000003,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2864,f7e5,f7g5,2k2rn1/pppbpNb1/5q2/5ppQ/1n5p/1PNB3P/PBPP1PP1/R4RK1 w - - 4 17,0.8700000000000001,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2865,f1e1,c3a4,2k2rn1/pppbp1b1/8/4qppQ/1n5p/1PNB3P/PBPP1PP1/R4RK1 w - - 0 18,1.65,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2866,h5g5,c3b5,2k2rn1/pppbp1b1/3q4/5ppQ/1n5p/1PNB3P/PBPP1PP1/R3R1K1 w - - 2 19,0.3799999999999999,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2867,a7a8,d3f5,2k2rn1/Qpp1p3/2bq1b2/8/1n3p1p/1PNB3P/PBPP1PP1/R3R1K1 w - - 1 22,7.529999999999999,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2868,d3f5,d3f5,5Qn1/1ppkp3/2bq1b2/8/1n5p/1PNB1p1P/PBPP1PP1/R3R1K1 w - - 0 24,8.91,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2869,c3e4,d4d5,8/1pp5/2bk1b2/8/1n1P2Qp/1PN2p1P/PBP2PP1/R5K1 w - - 1 30,0.7300000000000004,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2870,g1g2,b2a3,8/1pp5/3k1b2/8/1n1PQ2p/1P5P/PBP2Pp1/R5K1 w - - 0 32,0.7100000000000009,w,ce7f0ea4-b71a-11ee-9498-6cfe544c0428,win,180
2871,f1b5,f1e2,rn2k2r/ppp2pp1/5p1p/3q4/1b1P2b1/2N2N2/PPP2PPP/R2QKB1R w KQkq - 2 8,5.2,w,7ce73ad4-b71c-11ee-9498-6cfe544c0428,win,180
2872,h2h3,c3d5,rn2r1k1/pp3pp1/2p2p1p/3q4/1b1P2b1/2N2N2/PPP1BPPP/R2Q1RK1 w - - 4 11,6.33,w,7ce73ad4-b71c-11ee-9498-6cfe544c0428,win,180
2873,d1d3,e2d3,rn2r1k1/pp3pp1/5p1p/3p3b/1b1P4/5N1P/PPP1BPP1/R2Q1RK1 w - - 0 13,0.5,w,7ce73ad4-b71c-11ee-9498-6cfe544c0428,win,180
2874,f3e5,f3h4,rn2r1k1/pp3pp1/7p/3p4/1b1Pp3/5N1P/PPP2PP1/R2Q1RK1 w - - 0 17,0.6399999999999997,w,7ce73ad4-b71c-11ee-9498-6cfe544c0428,win,180
2875,d1g4,f1e1,r3r1k1/p4pp1/2pb3p/3p4/3Pp3/2P4P/PP3PP1/R2Q1RK1 w - - 1 20,0.4399999999999995,w,7ce73ad4-b71c-11ee-9498-6cfe544c0428,win,180
2876,f1e1,g1h1,r5k1/p4pp1/2pbr2p/3p4/3Pp1Q1/2P4P/PP3PP1/R4RK1 w - - 3 21,0.3199999999999994,w,7ce73ad4-b71c-11ee-9498-6cfe544c0428,win,180
2877,g4h5,g4f5,4r1k1/p5p1/2pbr2p/3p1p2/3Pp1Q1/2P1R2P/PP3PP1/R5K1 w - - 0 23,0.71,w,7ce73ad4-b71c-11ee-9498-6cfe544c0428,win,180
2878,h5e8,h5e8,4r1k1/p5p1/2pb1r1p/3p3Q/3Ppp2/2P4P/PP2RPP1/R5K1 w - - 2 25,0.6200000000000001,w,7ce73ad4-b71c-11ee-9498-6cfe544c0428,win,180
2879,c5f2,c5f2,r4k2/2p2p1p/1p3p2/r1qp4/8/1PN4R/P5PP/BK3B1R b - - 0 27,0.4300000000000006,b,fabc36b1-b71c-11ee-9498-6cfe544c0428,timeout,180
2880,b1c3,c4d5,rnbqkbnr/ppp1pppp/8/3p4/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,1.77,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2881,g1f3,a2a3,r3kbnr/pppq1ppp/2n5/4pb2/2Pp4/3P2P1/PP2PPBP/RNBQK1NR w KQkq - 3 7,0.77,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2882,e1g1,a2a3,2kr1bnr/pppq1ppp/2n5/4pb2/2Pp4/3P1NP1/PP2PPBP/RNBQK2R w KQ - 5 8,0.35,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2883,c1d2,a2a3,2kr1bnr/1ppq1ppp/p1n5/4pb2/2Pp4/3P1NP1/PP2PPBP/RNBQ1RK1 w - - 0 9,0.62,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2884,d1b3,d2b4,2kr2nr/1ppq1pp1/p1n5/4pb1p/1bPp4/3P1NP1/P2BPPBP/RN1Q1RK1 w - - 0 11,0.33000000000000007,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2885,b3b4,b3a3,2kr2nr/1ppq2p1/p4p2/n3pb1p/2Pp4/1Q1P1NP1/P2NPPBP/1R3RK1 w - - 2 14,2.1499999999999995,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2886,d2b3,f1c1,2kr2nr/2pq2p1/pp3p2/n3pb1p/1QPp4/3P1NP1/P2NPPBP/1R3RK1 w - - 0 15,0.6299999999999999,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2887,f3e5,f3d4,2kr2nr/2p3p1/ppq2p2/4pb1p/1QPp4/1R1P1NP1/P3PPBP/5RK1 w - - 1 17,0.47000000000000064,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2888,a2a4,f1c1,3k3r/2p1n1p1/1p3p2/5b1p/1RPp4/3P2P1/P3PPBP/5RK1 w - - 1 21,0.3700000000000001,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2889,b4b5,c4c5,3k3r/2p1n1p1/1p3p2/5b2/PRPp3p/3P2P1/4PPBP/5RK1 w - - 0 22,1.63,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2890,g2h1,g2f3,3k3r/2p1n1p1/1p3p2/1R3b2/P1Pp4/3P2Pp/4PPBP/5RK1 w - - 0 23,0.8799999999999999,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2891,a4a5,f1b1,7r/2k1n1p1/1Rp2p2/5b2/P1Pp4/3P2Pp/4PP1P/5RKB w - - 1 25,0.46999999999999975,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2892,f1b1,f1a1,r7/2k1n1p1/1Rp2p2/P4b2/2Pp4/3P2Pp/4PP1P/5RKB w - - 1 26,0.7600000000000002,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2893,b1b6,b1c1,8/1R2n1p1/2pk1p2/r4b2/2Pp4/3P2Pp/4PP1P/1R4KB w - - 2 28,0.6999999999999997,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2894,f2f4,c4c5,8/1R2n1p1/2pk1p2/5b2/2Pp4/3P2Pp/r3PP1P/1R4KB w - - 6 30,2.93,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2895,h1e4,b1c1,8/1R2n1p1/2pk1p2/5b2/2Pp1P2/3P2Pp/4r2P/1R4KB w - - 0 31,1.4,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2896,b7b6,c4c5,8/1R2n1p1/2pk1p2/8/2PpBPb1/3P2Pp/4r2P/1R4K1 w - - 2 32,1.84,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2897,b1a1,b1e1,8/4n1p1/1Rpk4/5p2/2Pp1Pb1/3P2Pp/3r3P/1R4KB w - - 2 34,2.39,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2898,a1a6,a1e1,8/4n1p1/1Rpk4/5p2/2Pp1Pb1/3r2Pp/7P/R5KB w - - 0 35,7.21,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2899,e1d1,e1f1,8/4n1p1/RRpk4/5p2/2Pp1Pb1/6Pp/4r2P/4K2B w - - 6 38,4.630000000000001,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2900,d1c1,d1e1,8/4n1p1/RRpk4/5p2/2Pp1Pb1/6Pp/r6P/3K3B w - - 8 39,1.2599999999999998,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2901,c1b2,c1d2,8/4n1p1/RRBk4/5p2/2Pp1Pb1/6Pp/7P/2K1r3 w - - 1 41,2.8899999999999997,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2902,b3b4,b3b4,8/4n1p1/RRBk4/5p2/2Pp1Pb1/1K2r1Pp/7P/8 w - - 5 43,0.5800000000000001,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2903,b6b7,b6b7,8/3k2p1/RR6/5p2/1KPp1Pb1/6Pp/4r2P/8 w - - 3 46,0.3099999999999996,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2904,b7a7,b7g7,2k5/1R4p1/R7/5p2/1KPp1Pb1/6Pp/4r2P/8 w - - 5 47,0.5200000000000005,w,b480d28f-b71d-11ee-9498-6cfe544c0428,timeout,180
2905,c3d5,f1g2,r1bqkb1r/p4ppp/2p1p3/3n4/8/2N3P1/PP2PP1P/R1BQKB1R w KQkq - 0 9,0.63,w,f5db3ece-b735-11ee-9498-6cfe544c0428,win,180
2906,c2c3,b4a5,2r2rk1/3bbppp/1qp5/p2p4/1P6/P5P1/1BQ1PPBP/R4RK1 w - - 0 16,0.6900000000000001,w,f5db3ece-b735-11ee-9498-6cfe544c0428,win,180
2907,g2g3,d2d4,r1bqkbnr/ppp1pppp/2n5/8/8/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 4 5,1.57,w,f1f0ef88-b736-11ee-9498-6cfe544c0428,win,180
2908,f1g2,d2d4,r1bqkb1r/ppp1pppp/2n2n2/8/8/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 1 6,0.5599999999999999,w,f1f0ef88-b736-11ee-9498-6cfe544c0428,win,180
2909,c1g5,d3d4,r1bqk2r/p1p2ppp/1pn1pn2/2b5/8/2NP1NP1/PP2PPBP/R1BQ1RK1 w kq - 0 9,1.2100000000000002,w,f1f0ef88-b736-11ee-9498-6cfe544c0428,win,180
